"HCP_ID","gender","Age"
17356,"FEMALE",78
17357,"FEMALE",59
45349,"MALE",120
17358,"MALE",68
17359,"FEMALE",78
17360,"MALE",108
5410,"MALE",88
17361,"MALE",59
13235,"MALE",118
17362,"FEMALE",60
17363,"MALE",68
1289,"MALE",70
17364,"MALE",31
14645,"MALE",80
13516,"MALE",29
45350,"FEMALE",27
17365,"FEMALE",50
46171,"MALE",121
3325,"FEMALE",30
17366,"MALE",60
17367,"MALE",69
14646,"MALE",108
43940,"MALE",101
17368,"MALE",109
45351,"FEMALE",98
17369,"MALE",108
11377,"FEMALE",47
17370,"MALE",110
17371,"MALE",34
17372,"FEMALE",114
3036,"FEMALE",68
17373,"MALE",80
17374,"FEMALE",92
17375,"FEMALE",118
17376,"MALE",117
13236,"MALE",119
17377,"MALE",60
9387,"MALE",119
17378,"MALE",88
17379,"MALE",78
2326,"FEMALE",60
17380,"MALE",80
9193,"MALE",31
17381,"MALE",33
11378,"MALE",37
13517,"MALE",32
17382,"FEMALE",79
17383,"MALE",101
6595,"FEMALE",79
9388,"MALE",119
17384,"MALE",58
17385,"FEMALE",30
17386,"MALE",110
17387,"FEMALE",79
17388,"MALE",25
14113,"FEMALE",68
14647,"MALE",119
14648,"MALE",120
6035,"MALE",118
17389,"MALE",33
17390,"MALE",24
397,"FEMALE",59
17391,"MALE",32
17392,"MALE",101
13237,"MALE",28
45352,"MALE",119
17393,"MALE",30
17394,"MALE",100
11379,"MALE",108
17395,"FEMALE",28
9389,"MALE",50
17396,"MALE",101
8709,"FEMALE",37
43941,"FEMALE",50
7301,"MALE",108
11380,"MALE",108
17397,"MALE",120
9206,"FEMALE",49
9390,"MALE",29
5014,"MALE",120
17398,"MALE",31
9391,"MALE",109
17399,"MALE",59
17400,"FEMALE",48
11381,"MALE",89
9042,"MALE",118
17401,"FEMALE",69
9392,"MALE",120
17402,"MALE",31
17403,"MALE",119
17404,"MALE",110
9393,"MALE",29
711,"MALE",89
5965,"MALE",120
13238,"MALE",49
14649,"MALE",90
14650,"MALE",51
6217,"MALE",31
17405,"MALE",78
11382,"MALE",29
45353,"MALE",119
17406,"MALE",120
45354,"MALE",40
467,"FEMALE",30
17407,"MALE",33
17408,"MALE",119
11383,"FEMALE",78
3366,"MALE",78
14114,"MALE",41
17409,"MALE",80
17410,"FEMALE",70
9394,"MALE",80
17411,"MALE",118
6302,"MALE",29
11384,"FEMALE",60
17412,"MALE",79
17413,"MALE",119
17414,"MALE",119
13518,"MALE",48
842,"MALE",118
17415,"MALE",118
17416,"MALE",80
17417,"MALE",67
17418,"FEMALE",27
17419,"FEMALE",70
17420,"FEMALE",97
2299,"MALE",119
17421,"MALE",29
17422,"MALE",89
17423,"MALE",89
712,"MALE",109
9249,"MALE",28
17424,"FEMALE",59
7714,"MALE",99
14651,"MALE",50
17425,"MALE",108
434,"MALE",118
17426,"FEMALE",68
13519,"MALE",79
13520,"MALE",99
17427,"FEMALE",67
8270,"FEMALE",30
17428,"MALE",108
17429,"MALE",119
17430,"MALE",108
17431,"FEMALE",118
17432,"MALE",119
17433,"MALE",68
3029,"FEMALE",37
17434,"FEMALE",24
17435,"MALE",109
17436,"MALE",89
17437,"MALE",33
17438,"MALE",78
14652,"MALE",119
17439,"MALE",29
17440,"MALE",39
43942,"FEMALE",34
17441,"FEMALE",69
13521,"FEMALE",69
17442,"FEMALE",29
17443,"FEMALE",78
1505,"MALE",49
17444,"MALE",119
17445,"MALE",89
14115,"FEMALE",109
17446,"MALE",89
1183,"MALE",33
17447,"MALE",41
17448,"MALE",68
14653,"MALE",111
14116,"MALE",108
17449,"FEMALE",98
9395,"MALE",118
8465,"MALE",48
17450,"MALE",119
17451,"MALE",29
357,"MALE",110
17452,"MALE",39
17453,"FEMALE",32
45355,"MALE",119
9396,"MALE",109
17454,"MALE",119
17455,"FEMALE",68
7147,"MALE",89
17456,"FEMALE",50
17457,"MALE",119
8518,"MALE",109
17458,"MALE",31
17459,"FEMALE",100
3947,"MALE",108
9397,"MALE",39
8208,"MALE",32
17460,"MALE",119
17461,"MALE",119
1426,"FEMALE",31
9398,"MALE",110
17462,"MALE",109
43943,"FEMALE",109
9399,"MALE",78
17463,"MALE",121
17464,"FEMALE",89
17465,"FEMALE",118
17466,"MALE",39
17467,"MALE",109
17468,"MALE",30
17469,"FEMALE",31
17470,"FEMALE",98
14654,"MALE",99
45356,"MALE",99
6837,"MALE",29
17471,"MALE",120
17472,"MALE",32
17473,"MALE",89
17474,"MALE",69
17475,"MALE",87
17476,"MALE",90
17477,"MALE",24
17478,"FEMALE",120
17479,"FEMALE",25
5340,"MALE",89
17480,"FEMALE",88
6336,"FEMALE",117
9400,"MALE",60
17481,"FEMALE",59
45357,"FEMALE",98
17482,"MALE",50
17483,"FEMALE",59
17484,"MALE",118
5922,"MALE",89
17485,"MALE",34
1270,"MALE",33
9401,"MALE",88
17486,"MALE",34
17487,"FEMALE",27
17488,"FEMALE",59
14655,"MALE",119
13522,"MALE",89
7004,"MALE",118
17489,"MALE",66
11385,"FEMALE",46
17490,"MALE",30
17491,"MALE",118
17492,"MALE",80
17493,"FEMALE",25
9402,"MALE",119
17494,"MALE",88
17495,"FEMALE",97
9403,"MALE",90
734,"MALE",80
17496,"FEMALE",118
17497,"MALE",40
17498,"MALE",120
17499,"FEMALE",110
17500,"MALE",25
17501,"MALE",119
6346,"FEMALE",108
17502,"MALE",87
7980,"FEMALE",77
9090,"FEMALE",30
17503,"MALE",112
17504,"MALE",100
7311,"MALE",108
11386,"MALE",98
43944,"FEMALE",117
17505,"MALE",110
17506,"FEMALE",60
5806,"MALE",40
17507,"MALE",99
1176,"MALE",35
17508,"MALE",110
43945,"MALE",120
11387,"MALE",118
6856,"MALE",49
7563,"MALE",79
17509,"MALE",58
17510,"MALE",110
17511,"FEMALE",97
17512,"MALE",69
1861,"MALE",89
830,"MALE",109
17513,"FEMALE",117
17514,"FEMALE",22
17515,"MALE",118
13239,"MALE",22
17516,"MALE",100
17517,"FEMALE",24
14656,"MALE",61
17518,"MALE",100
17519,"MALE",80
6222,"MALE",24
11388,"FEMALE",117
17520,"MALE",119
17521,"FEMALE",118
17522,"MALE",80
17523,"MALE",40
17524,"MALE",119
11389,"FEMALE",39
4205,"MALE",120
43946,"MALE",119
3349,"FEMALE",108
43947,"MALE",30
17525,"MALE",103
17526,"MALE",27
11390,"FEMALE",97
45358,"FEMALE",27
17527,"FEMALE",107
14657,"FEMALE",27
2579,"FEMALE",112
17528,"MALE",48
17529,"FEMALE",68
17530,"MALE",77
9404,"MALE",38
17531,"MALE",27
17532,"FEMALE",117
17533,"FEMALE",79
17534,"MALE",60
17535,"FEMALE",119
43948,"MALE",101
7522,"FEMALE",22
17536,"MALE",117
17537,"FEMALE",23
13116,"MALE",121
17538,"FEMALE",78
17539,"FEMALE",47
45359,"MALE",87
43949,"FEMALE",59
17540,"FEMALE",111
11391,"MALE",107
17541,"FEMALE",27
17542,"FEMALE",121
17543,"FEMALE",27
45360,"FEMALE",22
17544,"MALE",117
98,"FEMALE",77
17545,"MALE",107
17546,"FEMALE",89
17547,"FEMALE",87
14658,"MALE",27
17548,"MALE",121
7365,"MALE",89
17549,"MALE",23
11392,"MALE",97
3438,"MALE",121
17550,"MALE",39
17551,"FEMALE",118
6151,"FEMALE",27
17552,"MALE",27
1453,"FEMALE",106
17553,"FEMALE",27
17554,"FEMALE",108
43950,"FEMALE",52
17555,"FEMALE",99
17556,"FEMALE",43
17557,"FEMALE",62
17558,"FEMALE",69
17559,"MALE",59
9405,"MALE",119
17560,"MALE",119
17561,"MALE",119
9406,"MALE",70
17562,"MALE",60
17563,"MALE",119
17564,"FEMALE",58
17565,"MALE",59
17566,"MALE",50
17567,"MALE",99
16271,"MALE",119
17568,"MALE",99
17569,"MALE",120
17570,"MALE",48
17571,"MALE",70
17572,"MALE",109
17573,"FEMALE",35
17574,"MALE",90
43951,"MALE",59
17575,"MALE",120
7226,"MALE",119
17576,"MALE",80
17577,"FEMALE",108
17578,"MALE",29
17579,"FEMALE",89
1314,"MALE",81
17580,"MALE",31
2347,"MALE",118
17581,"MALE",38
17582,"MALE",58
17583,"MALE",69
7825,"MALE",58
8405,"MALE",119
17584,"MALE",49
17585,"MALE",108
14659,"MALE",109
14660,"MALE",99
17586,"FEMALE",119
11393,"MALE",100
17587,"MALE",89
17588,"FEMALE",99
17589,"MALE",108
17590,"MALE",119
1114,"FEMALE",120
9407,"MALE",79
13523,"MALE",32
7352,"FEMALE",39
3027,"MALE",69
13524,"MALE",90
17591,"MALE",120
43952,"MALE",108
5747,"MALE",68
17592,"MALE",111
14117,"MALE",120
17593,"FEMALE",118
17594,"MALE",68
17595,"MALE",33
17596,"FEMALE",79
17597,"MALE",69
9003,"FEMALE",59
13525,"MALE",99
14661,"MALE",119
17598,"FEMALE",119
17599,"MALE",59
2162,"FEMALE",30
14662,"MALE",120
16272,"MALE",109
17600,"MALE",31
17601,"MALE",31
344,"MALE",32
8226,"FEMALE",34
6061,"MALE",108
9408,"MALE",120
17602,"MALE",121
17603,"MALE",31
8138,"MALE",108
17604,"MALE",108
17605,"MALE",70
17606,"MALE",69
8119,"FEMALE",60
17607,"MALE",34
17608,"MALE",29
17609,"MALE",98
17610,"MALE",59
17611,"MALE",78
43730,"MALE",110
13240,"MALE",89
8362,"FEMALE",109
17612,"MALE",108
6960,"MALE",120
17613,"MALE",79
17614,"MALE",58
45361,"FEMALE",108
13117,"MALE",80
17615,"MALE",69
17616,"FEMALE",108
17617,"MALE",30
17618,"MALE",120
4390,"MALE",97
17619,"MALE",35
17620,"MALE",38
17621,"FEMALE",119
17622,"FEMALE",79
17623,"FEMALE",118
43953,"FEMALE",87
17624,"MALE",48
17625,"MALE",120
17626,"MALE",89
17627,"MALE",80
17628,"FEMALE",118
17629,"MALE",24
17630,"MALE",59
17631,"MALE",119
17632,"MALE",107
14663,"MALE",79
17633,"FEMALE",98
13526,"MALE",34
17634,"FEMALE",27
6687,"FEMALE",83
2223,"FEMALE",25
14118,"FEMALE",28
2788,"MALE",108
9409,"MALE",69
17635,"MALE",119
13241,"MALE",120
17636,"FEMALE",96
17637,"MALE",119
17638,"MALE",110
17639,"MALE",78
17640,"MALE",33
9410,"MALE",79
17641,"MALE",80
43954,"FEMALE",118
17642,"MALE",112
17643,"MALE",79
801,"MALE",109
2153,"MALE",119
17644,"FEMALE",99
17645,"MALE",119
705,"MALE",34
17646,"MALE",100
17647,"MALE",119
17648,"MALE",59
17649,"FEMALE",48
17650,"MALE",28
5854,"MALE",78
11394,"MALE",33
9411,"MALE",29
17651,"MALE",121
17652,"FEMALE",88
4510,"MALE",120
3771,"MALE",98
17653,"MALE",28
17654,"FEMALE",89
16273,"MALE",34
17655,"MALE",69
11395,"MALE",88
8380,"FEMALE",109
11396,"MALE",40
17656,"MALE",118
13242,"MALE",98
2961,"MALE",110
17657,"MALE",110
17658,"MALE",119
43955,"MALE",110
4181,"MALE",48
17659,"MALE",79
17660,"MALE",69
14664,"MALE",119
17661,"MALE",120
2068,"MALE",119
45362,"FEMALE",69
17662,"MALE",109
17663,"MALE",89
13243,"FEMALE",109
11397,"MALE",120
7720,"FEMALE",29
17664,"MALE",107
17665,"MALE",49
17666,"FEMALE",61
7669,"MALE",99
17667,"MALE",38
17668,"MALE",120
14665,"MALE",88
17669,"FEMALE",30
17670,"MALE",39
14666,"MALE",40
43956,"MALE",27
17671,"MALE",108
3282,"MALE",34
17672,"MALE",118
17673,"MALE",120
9412,"FEMALE",120
17674,"MALE",79
17675,"FEMALE",104
17676,"MALE",30
17677,"MALE",40
43957,"FEMALE",80
14119,"FEMALE",99
4216,"MALE",35
9413,"MALE",39
17678,"MALE",119
1372,"MALE",90
4311,"MALE",59
17679,"MALE",88
17680,"MALE",118
17681,"FEMALE",32
17682,"FEMALE",77
17683,"MALE",31
17684,"MALE",100
2251,"MALE",29
17685,"MALE",38
17686,"MALE",68
1142,"MALE",87
17687,"MALE",90
14667,"MALE",120
17688,"MALE",38
17689,"MALE",108
13244,"MALE",68
218,"MALE",90
13527,"MALE",108
17691,"MALE",48
17692,"MALE",109
8031,"MALE",40
17693,"FEMALE",78
17694,"FEMALE",121
17695,"MALE",88
17696,"FEMALE",118
8833,"MALE",119
143,"MALE",30
46172,"MALE",28
17697,"MALE",120
17698,"MALE",120
17699,"FEMALE",33
17700,"MALE",59
5130,"MALE",88
14668,"MALE",119
17701,"MALE",33
17702,"MALE",119
4774,"MALE",88
8787,"FEMALE",118
17703,"MALE",32
17704,"MALE",80
17705,"FEMALE",118
17706,"FEMALE",118
17707,"FEMALE",108
17708,"MALE",70
11398,"FEMALE",108
17709,"FEMALE",86
13245,"MALE",109
17710,"MALE",108
17711,"MALE",79
762,"MALE",119
7168,"FEMALE",28
11399,"MALE",119
17712,"FEMALE",109
4211,"MALE",34
5008,"MALE",109
17713,"MALE",120
14669,"MALE",89
7088,"MALE",118
17714,"FEMALE",105
17715,"MALE",110
9414,"MALE",119
17716,"FEMALE",100
17717,"MALE",108
17718,"MALE",109
17719,"MALE",68
9415,"MALE",59
17720,"MALE",111
17721,"FEMALE",108
4473,"MALE",29
14670,"FEMALE",119
13118,"MALE",99
17722,"MALE",59
8501,"FEMALE",32
6319,"FEMALE",69
4992,"MALE",78
17723,"MALE",99
17724,"MALE",119
43958,"MALE",111
17725,"FEMALE",78
6462,"MALE",118
45363,"MALE",49
17726,"MALE",30
2038,"MALE",60
8769,"MALE",29
6632,"MALE",88
11400,"MALE",118
17727,"FEMALE",118
17728,"MALE",28
45364,"MALE",30
17729,"MALE",33
17730,"MALE",31
17731,"MALE",32
17732,"MALE",80
17733,"MALE",49
17734,"FEMALE",110
17735,"MALE",90
17736,"MALE",121
17737,"MALE",110
17738,"MALE",119
17739,"MALE",51
17740,"FEMALE",30
17741,"MALE",31
17742,"FEMALE",58
46173,"MALE",88
17743,"MALE",69
9416,"MALE",120
6713,"MALE",68
17744,"MALE",119
6086,"MALE",50
9417,"FEMALE",121
17745,"MALE",108
3296,"MALE",120
2041,"MALE",99
17746,"MALE",58
17747,"MALE",29
17748,"MALE",70
17749,"MALE",100
43959,"FEMALE",68
17750,"MALE",33
9418,"MALE",31
8301,"MALE",80
17751,"MALE",97
17752,"MALE",100
17753,"MALE",59
4811,"MALE",119
7602,"MALE",98
5012,"FEMALE",23
8992,"FEMALE",64
17754,"MALE",118
13528,"FEMALE",120
1642,"MALE",119
17755,"FEMALE",97
11401,"FEMALE",27
17756,"MALE",109
17757,"MALE",78
13529,"FEMALE",69
17758,"FEMALE",27
43960,"MALE",61
17759,"FEMALE",110
17760,"FEMALE",117
17761,"FEMALE",51
17762,"FEMALE",118
8444,"FEMALE",120
17763,"MALE",68
17764,"FEMALE",79
7294,"FEMALE",99
17765,"MALE",90
13530,"MALE",98
46174,"MALE",99
11402,"MALE",109
17766,"MALE",117
9419,"MALE",121
17767,"MALE",70
17768,"MALE",109
16274,"MALE",119
17769,"FEMALE",78
17770,"FEMALE",33
14671,"MALE",119
17771,"MALE",118
559,"MALE",108
17772,"MALE",117
8185,"MALE",109
14672,"MALE",89
45365,"MALE",100
17773,"MALE",119
17774,"MALE",100
11403,"FEMALE",58
14673,"MALE",110
11404,"FEMALE",99
17775,"MALE",120
11405,"MALE",110
17776,"MALE",68
17777,"MALE",100
17778,"FEMALE",69
13531,"MALE",117
7831,"MALE",40
2352,"MALE",118
17779,"MALE",121
17780,"MALE",120
8806,"MALE",109
17781,"FEMALE",38
17782,"FEMALE",87
17783,"FEMALE",117
17784,"MALE",77
17785,"MALE",118
17786,"FEMALE",23
43961,"MALE",30
17787,"MALE",23
43962,"FEMALE",27
4652,"MALE",37
17788,"MALE",97
17789,"FEMALE",98
17790,"FEMALE",37
17791,"MALE",27
11406,"FEMALE",87
11407,"MALE",27
2851,"MALE",118
7867,"MALE",87
43963,"MALE",107
3845,"MALE",48
6590,"FEMALE",36
17792,"FEMALE",119
17793,"MALE",87
17794,"FEMALE",57
2404,"FEMALE",93
17795,"FEMALE",86
17796,"MALE",27
5672,"MALE",121
45366,"MALE",24
17797,"FEMALE",27
14674,"MALE",107
17798,"FEMALE",77
14675,"MALE",118
9420,"MALE",41
14676,"MALE",77
3143,"FEMALE",118
13532,"FEMALE",120
17799,"MALE",22
17800,"FEMALE",97
6832,"MALE",120
17801,"MALE",54
43964,"FEMALE",23
17802,"FEMALE",82
17803,"FEMALE",27
17804,"MALE",116
14120,"FEMALE",31
17805,"MALE",27
17806,"MALE",119
17807,"MALE",70
9421,"MALE",108
17808,"MALE",78
17809,"MALE",81
4342,"FEMALE",119
14677,"MALE",109
17810,"MALE",27
17811,"MALE",118
17812,"MALE",120
17813,"MALE",28
11408,"MALE",110
43965,"MALE",118
17814,"FEMALE",76
14121,"FEMALE",108
409,"FEMALE",118
14678,"FEMALE",59
2542,"MALE",110
6262,"FEMALE",68
17815,"FEMALE",50
2551,"MALE",58
17816,"MALE",32
17817,"MALE",118
17818,"MALE",30
17819,"MALE",60
11409,"MALE",120
17820,"MALE",101
17821,"FEMALE",36
17822,"FEMALE",118
17823,"MALE",29
17824,"MALE",29
17825,"MALE",33
43966,"MALE",90
4447,"MALE",30
8901,"FEMALE",59
17826,"MALE",68
17827,"MALE",32
5963,"MALE",119
14122,"FEMALE",66
17828,"MALE",109
17829,"MALE",110
17830,"FEMALE",119
45367,"FEMALE",80
17831,"FEMALE",58
17832,"FEMALE",29
17833,"MALE",99
202,"MALE",108
17834,"MALE",89
17835,"MALE",49
43967,"MALE",111
3965,"MALE",108
17836,"MALE",37
17837,"MALE",68
17838,"FEMALE",31
7117,"FEMALE",118
5416,"MALE",99
17839,"FEMALE",30
17840,"FEMALE",61
17841,"MALE",119
9422,"MALE",68
1413,"FEMALE",119
9423,"MALE",91
4096,"FEMALE",118
17842,"MALE",33
5380,"FEMALE",59
2149,"MALE",108
17843,"MALE",109
17844,"MALE",32
17845,"FEMALE",119
17846,"MALE",59
17847,"MALE",121
14679,"MALE",119
5870,"MALE",61
677,"FEMALE",89
17848,"MALE",80
17849,"MALE",120
17850,"MALE",99
17851,"MALE",110
17852,"MALE",28
9424,"MALE",59
17853,"MALE",79
17854,"MALE",79
17855,"MALE",33
2787,"MALE",27
17856,"MALE",78
17857,"MALE",118
17858,"MALE",33
5525,"MALE",80
17859,"MALE",110
17860,"FEMALE",31
43968,"MALE",119
4871,"MALE",90
17861,"MALE",42
4131,"FEMALE",46
17862,"MALE",109
43969,"MALE",90
17863,"FEMALE",32
17864,"FEMALE",108
9305,"FEMALE",29
13246,"MALE",119
14123,"MALE",100
17865,"MALE",89
17866,"FEMALE",117
9088,"MALE",58
14680,"MALE",109
17867,"MALE",69
13533,"MALE",99
17868,"MALE",120
9425,"MALE",50
11410,"MALE",79
17869,"FEMALE",30
17870,"FEMALE",119
17871,"MALE",79
17872,"MALE",109
46175,"MALE",121
17873,"FEMALE",119
17874,"FEMALE",108
406,"MALE",118
17875,"FEMALE",120
4030,"MALE",110
17876,"MALE",119
17877,"FEMALE",25
43970,"MALE",99
17878,"MALE",80
9426,"MALE",59
43971,"MALE",109
17879,"FEMALE",118
9427,"MALE",98
17880,"MALE",29
17881,"MALE",110
17882,"MALE",118
17883,NA,31
17884,"MALE",99
17885,"MALE",109
43972,"FEMALE",108
17886,"MALE",120
9000,"MALE",89
46176,"MALE",119
17887,"MALE",90
17888,"MALE",80
17889,"FEMALE",107
9428,"MALE",79
17890,"MALE",30
17891,"MALE",30
17892,"MALE",119
17893,"MALE",110
17894,"FEMALE",30
6745,"MALE",30
17895,"MALE",32
17896,"FEMALE",51
6749,"FEMALE",119
9429,"MALE",118
17897,"MALE",119
17898,"MALE",34
17899,"MALE",108
17900,"MALE",34
17901,"MALE",82
17902,"MALE",59
1054,"MALE",109
17903,"MALE",98
17904,"FEMALE",119
4163,"MALE",33
17905,"MALE",117
11411,"MALE",30
17906,"MALE",90
17907,"MALE",79
1408,"MALE",119
17908,"MALE",99
4645,"MALE",119
104,"FEMALE",118
5280,"MALE",27
17909,"MALE",32
17910,"MALE",78
17911,"MALE",78
8438,"MALE",67
45368,"MALE",119
2075,"MALE",79
17912,"MALE",69
6842,"MALE",78
17913,"MALE",78
17914,"MALE",120
85,"MALE",27
17915,"FEMALE",119
17916,"FEMALE",37
3770,"MALE",77
17917,"MALE",118
17918,"MALE",119
3494,"MALE",80
17919,"MALE",80
17920,"FEMALE",119
13247,"FEMALE",46
14681,"MALE",108
43973,"MALE",100
3988,"MALE",78
17921,"FEMALE",108
13534,"FEMALE",28
17922,"MALE",48
17923,"MALE",88
17924,"MALE",88
17925,"MALE",79
43731,"MALE",109
3603,"MALE",118
17926,"MALE",80
9430,"MALE",110
17927,"MALE",120
17928,"MALE",91
9431,"MALE",119
9432,"MALE",34
17929,"FEMALE",59
17930,"MALE",80
17931,"FEMALE",115
9433,"FEMALE",121
17932,"MALE",30
14682,"MALE",28
13535,"FEMALE",98
93,"FEMALE",118
17933,"FEMALE",119
17934,"FEMALE",115
17935,"FEMALE",109
17936,"MALE",80
17937,"FEMALE",29
914,"MALE",29
43974,"MALE",69
17938,"FEMALE",121
9434,"MALE",27
17939,"MALE",120
17940,"MALE",120
45369,"FEMALE",68
9131,"MALE",98
17941,"MALE",58
17942,"MALE",119
17943,"MALE",109
2167,"MALE",32
9435,"MALE",80
17944,"FEMALE",60
9436,"MALE",108
17945,"MALE",120
2031,"MALE",30
17946,"MALE",69
17947,"MALE",38
17948,"FEMALE",99
17949,"FEMALE",78
17950,"MALE",88
17951,"MALE",80
17952,"MALE",78
14683,"MALE",118
17953,"MALE",80
17954,"FEMALE",98
17955,"MALE",32
17956,"MALE",35
7631,"MALE",50
17957,"MALE",69
6555,"MALE",49
17958,"MALE",34
17959,"FEMALE",30
808,"FEMALE",28
17960,"MALE",32
16275,"MALE",69
17961,"MALE",118
224,"MALE",119
17962,"MALE",100
17963,"MALE",99
17964,"MALE",120
9437,"MALE",101
9438,"MALE",99
9439,"MALE",98
7442,"MALE",40
17965,"MALE",31
9440,"MALE",22
17966,"FEMALE",30
17967,"MALE",28
297,"MALE",33
17968,"MALE",90
17969,"FEMALE",118
11412,"FEMALE",68
17970,"MALE",90
17971,"MALE",67
45370,"MALE",110
43975,"MALE",89
43976,"FEMALE",30
17972,"FEMALE",61
17973,"MALE",71
1431,"FEMALE",78
17974,"FEMALE",88
17975,"MALE",108
17976,"FEMALE",98
17977,"MALE",49
14684,"MALE",118
9441,"MALE",89
776,"FEMALE",118
9442,"MALE",109
17978,"MALE",109
17979,"MALE",99
14685,"MALE",39
17980,"MALE",118
17981,"MALE",119
17982,"MALE",48
17983,"MALE",32
43977,"FEMALE",29
17984,"FEMALE",114
3611,"FEMALE",108
45371,"MALE",120
3838,"MALE",91
14686,"MALE",99
17985,"MALE",60
17986,"MALE",32
45372,"MALE",118
17987,"FEMALE",30
17988,"FEMALE",58
17989,"MALE",109
754,"FEMALE",40
17990,"MALE",60
17991,"MALE",59
17992,"MALE",79
17993,"MALE",111
17994,"FEMALE",110
17995,"MALE",40
17996,"FEMALE",100
17997,"MALE",29
43978,"MALE",89
17998,"FEMALE",27
17999,"FEMALE",27
18000,"MALE",33
13536,"MALE",98
18001,"MALE",99
18002,"MALE",91
2978,"MALE",90
18003,"MALE",30
3077,"FEMALE",89
18004,"MALE",68
2601,"MALE",49
18005,"FEMALE",27
18006,"FEMALE",48
18007,"MALE",119
18008,"MALE",27
7862,"MALE",120
18009,"MALE",120
16276,"MALE",41
6840,"MALE",108
9443,"MALE",90
18010,"MALE",68
18011,"MALE",97
2361,"MALE",118
9061,"FEMALE",118
249,"MALE",59
18013,"MALE",107
18014,"MALE",120
18015,"MALE",90
18016,"FEMALE",117
14687,"FEMALE",100
18017,"MALE",107
18018,"MALE",30
18019,"FEMALE",44
7070,"FEMALE",84
45373,"FEMALE",90
18020,"MALE",98
18021,"FEMALE",58
16277,"MALE",32
18022,"MALE",78
120,"FEMALE",108
43979,"MALE",29
18023,"FEMALE",43
18024,"MALE",121
18025,"FEMALE",89
18026,"MALE",35
18027,"FEMALE",79
6305,"FEMALE",30
18028,"FEMALE",98
43980,"FEMALE",118
18029,"FEMALE",108
5128,"FEMALE",98
18030,"MALE",120
18031,"MALE",90
13537,"MALE",108
14688,"MALE",78
6486,"MALE",50
18032,"FEMALE",119
18033,"MALE",98
13538,"FEMALE",60
18034,"FEMALE",108
18035,"MALE",59
18036,"MALE",109
18037,"MALE",33
18038,"FEMALE",30
18039,"MALE",118
14689,"MALE",120
14124,"MALE",35
18040,"MALE",108
18041,"MALE",119
18042,"FEMALE",76
18043,"MALE",24
18044,"MALE",119
18045,"MALE",90
18046,"FEMALE",33
18047,"FEMALE",109
9444,"MALE",119
18048,"MALE",109
18049,"MALE",61
7721,"FEMALE",30
18050,"MALE",120
11413,"MALE",30
9445,"MALE",118
18051,"MALE",110
18052,"MALE",69
16278,"MALE",118
18053,"FEMALE",27
18054,"MALE",80
18055,"FEMALE",22
7111,"FEMALE",39
18056,"MALE",77
11414,"MALE",117
18057,"FEMALE",23
18058,"FEMALE",24
18059,"MALE",27
14690,"MALE",25
14691,"FEMALE",117
18060,"MALE",77
18061,"MALE",67
18062,"MALE",110
18063,"FEMALE",77
1842,"MALE",77
14692,"FEMALE",117
18064,"FEMALE",99
18065,"MALE",108
18066,"FEMALE",87
18067,"MALE",37
18068,"FEMALE",47
18069,"FEMALE",82
18070,"FEMALE",87
18071,"FEMALE",87
11415,"FEMALE",28
