HCP_ID,RL,P2P,OLV,RR,DRT,DMS,OLA,DEM,Region,Value,Speciality_ID
9600,0.555555344,NA,NA,0.045144916,0,0.197674394,0.176759752,0.056328079,rural,H,92938
9601,0.571428299,NA,0.082963228,NA,0,NA,0,NA,urban,H,92938
9602,0.439999819,NA,NA,0.002376048,0,0.125,0.120699057,NA,urban,M,92938
9603,NA,0.049044341,NA,0.011880241,0,0.178010464,0.014368683,NA,urban,H,92938
9604,0.522727013,NA,NA,0.021384433,NA,0.116883099,NA,NA,urban,H,92938
9605,0.599999905,NA,NA,0.002376048,0,0.099999964,0.196992352,0.090637135,urban,M,92938
9606,NA,0.049044341,0.041481614,0.061777264,0,0.07874012,NA,0.061432052,urban,H,92938
9607,0.476190329,NA,0.165926457,NA,0.111111105,1,NA,NA,urban,M,92938
9608,0.199999929,NA,0.020740807,NA,0,0.090909064,0.052574948,0,urban,M,92938
9609,0.529411316,0.147132993,0.020740807,NA,0,0.180555463,0.19206469,0.096118442,urban,M,92938
9610,0.449999809,NA,NA,0.002376048,0,0.33093524,NA,0,urban,H,92938
9611,0.696969509,NA,NA,0.030888632,0,0.083333314,0.332101598,NA,urban,H,92938
9612,0.692307472,NA,0.020740807,NA,0,0.182926774,0.289228352,NA,urban,M,92938
9613,0.642857075,NA,NA,0.016632333,0,1,0.159931055,NA,urban,H,92938
9614,0.461538315,NA,0.082963228,0.014256291,NA,0.479166508,0,0.24667814,urban,M,92938
9615,0.615384579,NA,NA,0.087913811,NA,0.061904758,0.247063275,0.175692266,rural,H,92938
9616,0.592592239,NA,NA,0.002376048,0,0.059602648,0.168160596,0,urban,H,92938
9617,NA,0.147132993,0.062222421,0.023760483,0,0,0.135081541,0.033845884,urban,H,92938
9618,0.5,NA,0.14518559,0.10454613,0,NA,NA,NA,rural,H,92938
9619,0.599999905,NA,0.041481614,NA,0,0.130434752,0,0.098873265,urban,H,92938
9620,0.621621609,NA,NA,0.009504192,0,0.065693378,0.18235942,NA,urban,H,92938
9621,0.657142639,0.049044341,NA,NA,0,0.111888111,0.185870515,NA,urban,H,92938
9622,0.791666508,NA,0.062222421,NA,0,0.101123571,0.198073108,0.073339825,urban,M,92938
9623,0.655172348,NA,0.228148818,0.311262369,0,0.287878752,0,0.041751989,urban,H,92938
9624,NA,NA,0.165926457,0.49897027,0,NA,0.046831826,0.022660029,urban,H,92938
9625,0.388888836,NA,NA,0.009504192,0,0.358024597,0.141822981,0.160566974,urban,M,92938
9626,0.666666508,NA,NA,0.007128146,0,0.241134644,NA,0.070199663,urban,H,92938
9627,0.699999809,NA,0.020740807,0.002376048,0,0.09375,0,0.015047765,urban,M,92938
9628,NA,NA,0.062222421,0.026136532,NA,0.324675322,NA,0.042395294,urban,M,92938
9629,0.479999781,NA,NA,0.007128146,0,0.413043261,NA,NA,urban,H,92938
9630,0.592592239,NA,0.103704035,0.002376048,0,0.173913002,NA,NA,urban,H,92938
9631,0.419354677,NA,NA,0.002376048,0,0.067073166,0.156498231,NA,urban,H,92938
9632,0.333333254,NA,0.124444842,0.030888632,0,0.163636327,0.043172372,0.101616485,urban,M,92938
9633,0.71014452,0.196177363,NA,0.038016766,0,0.12156862,NA,0.072821552,urban,H,92938
9634,0.714285374,NA,NA,0.009504192,0.25,0.324324131,0.261991289,0.124028204,urban,M,92938
9635,0.666666508,NA,0.020740807,NA,0,0.034482747,NA,NA,rural,M,92938
9636,0.666666508,0.049044341,NA,0.016632333,0,0.319999933,NA,0.137323759,urban,L,92938
9637,0.589743137,NA,0.082963228,NA,0,0.119999945,NA,0,urban,H,92938
9638,0.519999981,NA,NA,0.004752096,NA,0.204678297,0.158564391,NA,urban,M,92938
9639,0.578947067,NA,NA,0.011880241,0,0.072289109,0.122237993,0,urban,M,92938
9640,0.125,NA,0.041481614,NA,0,0.177419305,0.028695872,NA,rural,M,92938
9641,0.551723957,NA,NA,0.002376048,0,0.103703678,NA,0.089434742,urban,M,92938
9642,0.421052456,NA,0.020740807,NA,1,0.197368383,0.049367693,0.58388891,urban,M,92938
9643,0.666666508,NA,NA,0.004752096,0,0.106918216,0.181719079,0,urban,H,92938
9644,0.636363506,NA,0.311112166,0.002376048,0,0.025423721,NA,0.063841296,urban,M,92938
9645,0.384615183,NA,0.041481614,0.002376048,0,0.06134969,NA,NA,urban,H,92938
9646,0.541666508,NA,0.020740807,NA,0,0.301723957,NA,0.104076644,urban,M,92938
9647,0.449999809,NA,0.062222421,0.030888632,0.133333325,0.092307687,NA,0.11950573,urban,H,92938
9648,NA,0.098088682,0.020740807,0.007128146,0,0.209302306,0.278071783,0,urban,M,92938
9649,0.679999828,0.098088682,0.269630432,NA,0,0.055276364,0.188614741,NA,urban,H,92938
9650,NA,NA,0.020740807,0.009504192,0,0.277777672,NA,0.129239905,urban,H,92938
9651,0.540540218,NA,0.020740807,0.007128146,0,0.106194675,0.235484605,0.001316115,urban,H,92938
9652,0.599999905,NA,0.020740807,0.002376048,0,0.27314806,NA,0.078436798,urban,H,92938
9653,NA,0.098088682,0.020740807,0.004752096,0,0.066666663,0.174731312,0.013562387,urban,H,92938
9654,0.5,NA,NA,0.301758289,0,0.09909904,NA,0,rural,L,92938
9655,0.545454502,NA,0.041481614,0.002376048,0,NA,0.222285843,NA,urban,H,92938
9656,0.517241001,0.098088682,0.331852913,NA,0,0.636363506,0.190676803,0.229484477,urban,M,92938
9657,0.482758522,NA,NA,0.002376048,0,0.157894731,NA,0.104454209,urban,H,92938
9658,0.620689392,NA,NA,0.009504192,NA,0.25,0.26638908,0,urban,H,92938
9659,NA,0.049044341,0.041481614,0.030888632,0,0.111111105,0.173823609,0.066188327,urban,H,92938
9660,0.363636255,0.147132993,NA,NA,0,0.078947365,0.202219068,0.058530688,urban,M,92938
9661,0.53571415,NA,NA,0.009504192,0,0,0.040529679,0.00E+00,urban,H,92938
9662,0.444444418,NA,0.103704035,0.886266232,0,0.575581074,0.12077078,0.181157352,urban,H,92938
9663,0.45454526,NA,NA,0.002376048,NA,0.179999948,NA,0.097534113,rural,M,92938
9664,0.555555344,NA,0.020740807,0.002376048,0,0,0.183873028,0.108973976,rural,L,92938
9665,0.625,NA,0.041481614,0.016632333,0,0.108108103,0.270456627,0.034555194,urban,M,92938
9666,0.576922894,NA,NA,0.002376048,0,0.1692307,0.130804079,0.119328638,rural,M,92938
9667,0.76744175,NA,NA,0.016632333,NA,0,0.146658391,0.084591337,urban,H,92938
9668,NA,0.098088682,0.062222421,NA,0.153846145,0.142857075,0.197459897,0.039145022,urban,H,92938
9669,0.5,0.098088682,NA,0.004752096,NA,0.395833254,NA,0.033606802,urban,U,92938
9670,0.699999809,NA,0.020740807,0.750831604,0,NA,NA,0.006408651,urban,M,92938
9671,NA,NA,0.041481614,0.311262369,0,0.125,NA,NA,urban,H,92938
9672,NA,0.049044341,0.041481614,NA,0,0.205128193,0,0.00776415,urban,H,92938
9673,0.5,0.098088682,NA,0.019008383,0,0.096774161,NA,0.07782107,urban,H,92938
9674,0.519999981,NA,0.041481614,NA,0,0.121621609,NA,NA,urban,H,92938
9675,0.319999933,NA,NA,0.009504192,0,0.118421018,0.076138014,0,urban,H,92938
9676,NA,NA,0.062222421,0.731822968,0,0.103703678,0.119844001,NA,urban,H,92938
9677,0.375,NA,0.082963228,NA,0.016666666,0.068027198,0.025918124,0.056426746,urban,H,92938
9678,0.541666508,NA,0.020740807,NA,0,0.486338615,0.190238147,0.121017169,urban,H,92938
9679,0.799999714,NA,NA,0.011880241,0,0.140186906,0.259153102,0.056008145,urban,M,92938
9680,NA,0.147132993,0.041481614,0.004752096,0,0.196969628,0,NA,urban,H,92938
9681,0.45454526,NA,0.165926457,0.002376048,0,0.130434752,0.187633239,NA,urban,M,92938
9682,0.619718075,0.049044341,NA,0.014256291,0,0.111111105,0.104662817,0,rural,H,92938
9683,0.571428299,0.049044341,NA,0.002376048,NA,0.149999976,0.077036956,0.011026568,urban,M,92938
9684,0.514285564,NA,0.041481614,NA,0,0.041095883,0.000766644,0.054662247,urban,H,92938
9685,0.461538315,NA,0.020740807,0.011880241,0,0.025641024,NA,0,urban,M,92938
9686,0.481481314,NA,0.082963228,0.014256291,0,0.277108431,0.062628782,0.06777256,urban,H,92938
9687,0.384615183,NA,NA,0.007128146,0,0.166666627,0.056014741,0.071281959,urban,M,92938
9688,NA,0.343310356,0.165926457,NA,0.199999929,0.23999989,0.003587931,NA,urban,M,92938
9689,0.299999952,NA,NA,0.002376048,0,0,0.039685415,0,urban,M,92938
9690,NA,NA,0.103704035,0.009504192,0,0.125714183,NA,0.043202869,urban,H,92938
9691,0.416666508,NA,0.020740807,NA,0,0.151898623,0.133216688,0.049632852,urban,M,92938
9692,0.652173519,NA,0.311112166,0.007128146,0.222222209,0.287128687,0.083779705,0.210522717,urban,H,92938
9693,0.599999905,NA,0.062222421,0.009504192,0,0.635134697,0,0.211040114,urban,M,92938
9694,0.5,NA,0.020740807,0.009504192,NA,0.382352829,0.061067676,NA,urban,M,92938
9695,0.384615183,0.098088682,NA,NA,0,0,0.187329965,0,urban,M,92938
9696,0.608695507,NA,NA,0.009504192,0,0.043478251,0.185250557,0.010064334,rural,M,92938
9697,0.704545021,NA,0.082963228,0.014256291,0,0.123376608,0.083457062,0.044673086,urban,H,92938
9698,0.75,0.049044341,1,NA,0,0.093862772,NA,NA,urban,H,92938
9699,0.586206436,NA,0.020740807,0.002376048,0,0.14084506,0.081097399,0.02551152,urban,H,92938
9700,0.707692146,NA,0.331852913,NA,0.222222209,0.034482747,0.185119935,0.086231767,urban,H,92938
9701,0.393939257,NA,0.103704035,0.011880241,NA,0.042253494,0.036915783,0.03804899,urban,H,92938
9702,0.517241001,NA,0.041481614,0.014256291,0,0.291044712,0,0.161661987,urban,H,92938
9703,0.388888836,NA,NA,0.019008383,0,NA,0.222225672,0.037218807,urban,M,92938
9704,0.5625,NA,NA,0.746079445,0,0.094117641,NA,0,urban,H,92938
9705,0.578947067,NA,NA,0.016632333,0,0.348484755,0.276480724,0.078541116,rural,M,92938
9706,0.75,NA,NA,0.819736958,NA,0.092592537,0.342268738,0.120616371,urban,H,92938
9707,0.545454502,NA,0.103704035,NA,0,0.130434752,0.026075261,0.022234954,urban,M,92938
9708,0.352941036,NA,NA,0.002376048,0,0.199999929,0.132816781,0.003344995,rural,M,92938
9709,0.25,0.049044341,0.020740807,NA,0,0.23333323,0.098365798,NA,urban,L,92938
9710,0.666666508,NA,0.124444842,NA,0,0.173076868,0.202093766,0,rural,M,92938
9711,0.75,NA,NA,0.023760483,0,0.044999987,0.190551475,0,urban,H,92938
9712,0.307692289,NA,0.020740807,NA,0,0,NA,0.00E+00,urban,M,92938
9713,0.571428299,NA,NA,0.019008383,0,0.362068892,NA,NA,urban,H,92938
9714,0.586206436,NA,0.062222421,NA,0,0.157894731,NA,0.043811019,urban,H,92938
9715,0.523809433,NA,NA,0.002376048,0,0.149253726,0.20913101,0,urban,M,92938
9716,0.791666508,NA,NA,0.009504192,0,0.263513327,0.001979366,NA,urban,H,92938
9717,0.639999867,0.098088682,NA,NA,0,0.114754081,NA,NA,urban,M,92938
9718,0.549999714,NA,0.041481614,NA,0,0.0625,0.130941904,NA,urban,M,92938
9719,0.5,NA,NA,0.004752096,0,0.608695507,0.025104346,0.263836475,urban,H,92938
9720,0.686274052,NA,NA,0.014256291,0,NA,0.030543775,0.076923348,urban,H,92938
9721,0.685184956,NA,0.165926457,0.068905413,0,0.157894731,0.17949315,0.039973718,rural,H,92938
9722,0.512820244,0.049044341,NA,0.002376048,0,0,0.226924585,0,urban,H,92938
9723,0.555555344,NA,NA,0.009504192,0,0.105882347,NA,NA,urban,H,92938
9724,NA,0.049044341,NA,0.047520965,0,0.107692301,0,0.075418772,urban,H,92938
9725,0.5,NA,0.020740807,NA,0,0.172413707,NA,NA,urban,M,92938
9726,0.639344215,NA,NA,0.076033533,0,0.164750934,0.042262326,NA,urban,H,92938
9727,0.799999714,0.196177363,NA,NA,0.099999964,0.236111045,NA,NA,urban,H,92938
9728,0.523076534,NA,0.207408071,0.09741801,0.027777776,0.226315737,NA,0.12276944,urban,H,92938
9729,0.721311092,NA,0.269630432,NA,0,0.242236018,NA,0.093316581,rural,H,92938
9730,0.769230366,0.098088682,NA,0.002376048,0,0.012195118,NA,0,urban,H,92938
9731,NA,NA,0.020740807,0.382543802,0,0.256410122,NA,0.014663574,urban,M,92938
9732,0.578947067,0.098088682,NA,NA,0,0.473684073,0,0.094270198,urban,M,92938
9733,0.708333015,NA,NA,0.011880241,0,0.061643809,0.198983535,0.055420325,urban,M,92938
9734,0.692307472,NA,NA,0.589260101,0,NA,NA,0.07270004,urban,H,92938
9735,0.551723957,NA,0.041481614,0.002376048,0,0.204081535,0.166765664,NA,urban,H,92938
9736,0.530611992,NA,0.082963228,NA,NA,0.189873338,0,0.173232604,urban,H,92938
9737,NA,NA,0.041481614,0.29700613,0,NA,0.209970541,0.014794563,urban,H,92938
9738,0.639999867,NA,0.041481614,0.004752096,0,0,0.18198086,0.128356381,urban,H,92938
9739,0.622221947,NA,NA,0.009504192,0,0.094202876,0.142679815,NA,urban,H,92938
9740,0.473684073,NA,NA,0.002376048,0,0.089999974,0.232654062,0.071127249,urban,M,92938
9741,0.777777672,NA,0.020740807,0.708062649,0,0.313252926,0.309472151,NA,urban,M,92938
9742,0.724137783,NA,0.041481614,NA,0,0.216666579,0,0.055719141,urban,H,92938
9743,NA,NA,0.14518559,0.285125732,0,0.08463949,NA,0.014905476,urban,H,92938
9744,0.692307472,NA,NA,0.002376048,0.5,0.199999929,0.238496375,0,urban,M,92938
9745,0.571428299,NA,0.082963228,0.009504192,NA,0.089285672,0.207143253,NA,urban,H,92938
9746,0.653845787,NA,NA,0.522730827,NA,NA,0.135040701,0.045874492,urban,H,92938
9747,0.689654827,NA,NA,0.002376048,0.25,0.08305645,0.191897697,0.070099133,urban,H,92938
9748,0.428571224,NA,0.041481614,NA,0,0.113402009,0.167575897,0.013612101,urban,M,92938
9749,0.666666508,NA,NA,0.016632333,0,0.061643809,0.180177127,0.057426157,urban,M,92938
9750,0.549999714,NA,0.14518559,0.002376048,0,0.081249952,NA,0,urban,M,92938
9751,NA,0.147132993,0.041481614,NA,0,0.555555344,0.063161873,NA,urban,M,92938
9752,0.703703404,0.098088682,NA,NA,0.045454532,NA,NA,0,urban,H,92938
9753,0.59375,NA,0.041481614,0.009504192,0,0.092592537,0.114851702,0,urban,H,92938
9754,0.538461208,NA,0.062222421,0.021384433,0,0.136363626,0.012553216,NA,urban,M,92938
9755,NA,0.049044341,0.041481614,0.038016766,0,0.061643809,0.209454282,0.158787131,urban,H,92938
9756,0.521739006,NA,0.041481614,0.047520965,0,0.123287618,0.006833826,0.088535156,urban,M,92938
9757,0.5625,0.049044341,NA,0.007128146,0,NA,0.179866167,0.074732407,urban,M,92938
9758,0.714285374,NA,NA,0.009504192,0,0.139705777,0.030744196,0.129668155,urban,M,92938
9759,0.5,0.049044341,0.041481614,NA,0,NA,0.293589309,NA,urban,M,92938
9760,0.592592239,NA,0.103704035,0.49184227,0,0.098360598,0.356943759,0,urban,H,92938
9761,0.444444418,NA,NA,0.011880241,0,0.141509414,0.045296431,0.051409105,rural,H,92938
9762,0.571428299,0.098088682,NA,NA,0,0.230769157,0.168600537,0.070542417,urban,H,92938
9763,0.649999619,NA,0.29037118,NA,0,0.315068483,0,NA,urban,M,92938
9764,0.458333254,NA,0.062222421,0.026136532,0.090909064,0.212765932,0.104709557,NA,rural,H,92938
9765,0.545454502,NA,NA,0.076033533,0,0.126353741,0.116219338,NA,urban,H,92938
9766,0.5,NA,0.414816141,NA,0,0.237036943,0,0.079656115,urban,H,92938
9767,0.661016941,NA,1,0.014256291,0.173913002,0.196721196,0.256687023,0.490543155,urban,H,92938
9768,0.738094807,NA,0.041481614,0.016632333,0,0.129629612,0.235057301,NA,urban,H,92938
9769,0.652173519,0.147132993,NA,0.007128146,0,0.068322957,NA,NA,urban,M,92938
9770,NA,0.147132993,0.373334408,0.021384433,0,0.071428537,0.055379698,NA,urban,M,92938
9771,NA,NA,0.041481614,0.002376048,0,0.16304338,NA,0.026040161,urban,M,92938
9772,0.744680405,NA,NA,0.019008383,0.079999983,0.121212065,0.483010415,NA,rural,H,92938
9773,NA,NA,0.062222421,0.349279165,0,0.122448921,NA,0.013552733,urban,M,92938
9774,0.392857075,NA,NA,0.009504192,0,0.213114739,0.180991774,0.023368969,rural,H,92938
9775,0.574073792,NA,0.186667204,1,0,0.5,0.149699356,NA,urban,H,92938
9776,0.730769157,NA,NA,0.755583763,0,NA,0.150997663,0.184053182,urban,H,92938
9777,0.699999809,NA,0.041481614,0.007128146,0,NA,0.195977598,0.056721731,urban,M,92938
9778,0.655172348,NA,NA,0.009504192,0,0.024691343,NA,0.084962796,urban,H,92938
9779,0.799999714,NA,0.373334408,0.019008383,0.214285612,0.142201781,NA,0.110751704,urban,H,92938
9781,0.857142448,NA,0.020740807,0.004752096,0,0.246753216,0.287102919,NA,urban,L,92938
9782,0.599999905,NA,NA,0.002376048,0,0.103448272,NA,0.123434189,urban,M,92938
9783,0.399999857,NA,0.082963228,0.007128146,0,0,0.008261212,NA,urban,M,92938
9784,0.6842103,NA,NA,0.009504192,0,0.329268217,0.069917199,0.057882519,urban,M,92938
9785,0.714285374,0.049044341,NA,NA,0,0.658536434,0.033916968,0.191872731,urban,M,92938
9786,0.647058487,NA,0.041481614,NA,0,0.150602341,0.22486214,NA,urban,H,92938
9787,0.888888836,NA,0.165926457,0.002376048,0,0.096774161,0.149249768,0.04730594,urban,M,92938
9788,0.93333292,NA,NA,0.118802428,0.111111105,0.431818008,0.245521433,0.158645433,urban,H,92938
9789,0.549999714,0.049044341,NA,NA,0,0.074285686,0.047273473,0.00200767,urban,H,92938
9790,0.619047165,NA,NA,0.582131863,0,0.319999933,NA,NA,urban,M,92938
9791,0.434782505,NA,0.062222421,0.026136532,0,0.263565779,NA,0,urban,M,92938
9792,0.636363506,NA,NA,0.007128146,0.818181515,0.235714197,0.193771536,0.026768089,urban,M,92938
9793,0.730769157,NA,NA,0.004752096,0,0.181818128,0.195512304,0.012476915,urban,H,92938
9794,0.666666508,NA,NA,0.014256291,0,0.065217376,0.013380956,0.078645487,urban,M,92938
9795,0.416666508,NA,0.020740807,NA,0,0.157894731,0.057374819,NA,urban,H,92938
9796,0.639999867,NA,NA,0.019008383,0,0,NA,0.00E+00,urban,M,92938
9797,0.745454311,NA,NA,0.002376048,0,0.061611354,0.263187918,NA,urban,H,92938
9798,NA,NA,0.062222421,0.002376048,0,0.088235259,NA,NA,rural,H,92938
9799,0.523809433,NA,NA,0.772215843,0,0,NA,NA,urban,M,92938
9800,0.538461208,0.147132993,NA,NA,0,0.070921958,0,0.101858076,urban,M,92938
9801,0.428571224,NA,0.020740807,NA,0,0.143835545,NA,0.143957355,urban,M,92938
9802,0.714285374,0.196177363,0.020740807,NA,0.166666627,0.071428537,NA,NA,urban,M,92938
9803,0.699999809,NA,0.124444842,NA,0,0.07586205,NA,NA,urban,H,92938
9804,0.678571224,NA,NA,0.002376048,NA,0.138461471,0,NA,urban,H,92938
9805,0.448275805,NA,NA,0.030888632,0,0.068292677,0.099092383,0.130514992,urban,H,92938
9806,0.476190329,NA,NA,0.738951206,NA,0.079096019,0.35400929,0.10930504,urban,M,92938
9807,0.571428299,NA,0.020740807,0.009504192,0,0.096774161,NA,0.008314609,urban,M,92938
9808,0.458333254,NA,0.103704035,0.002376048,0.857142448,0,0,0.357062812,urban,M,92938
9809,NA,0.049044341,0.020740807,0.002376048,0,0.258064508,0,0.109378344,urban,M,92938
9810,0.641025543,NA,0.165926457,0.002376048,0,0.020202011,0,0,urban,H,92938
9811,0.692307472,NA,NA,0.004752096,0,0.140625,0.179976489,0.097438966,urban,H,92938
9812,0.392857075,NA,0.103704035,NA,NA,0.083870947,0.155990568,0.094247366,urban,M,92938
9813,0.631578922,NA,NA,0.002376048,0,0.199999929,0.188224317,NA,urban,M,92938
9814,0.473684073,NA,0.477038622,NA,0,0.057692289,0.045322038,NA,urban,M,92938
9815,0.619047165,NA,NA,0.482337952,0,NA,NA,NA,urban,M,92938
9816,0.588234901,NA,NA,0.021384433,0,0.194029808,0.06699897,NA,urban,M,92938
9817,0.363636255,NA,0.020740807,0.007128146,NA,0.039473683,NA,0.02808379,urban,M,92938
9818,NA,NA,0.041481614,0.002376048,0,0.424657345,0.082703971,0.14169082,urban,H,92938
9819,0.565217018,0.049044341,0.228148818,NA,0,NA,0.251648695,NA,urban,M,92938
9820,0.519999981,NA,NA,0.026136532,NA,0.090090036,NA,3.40643E-05,urban,H,92938
9821,0.45454526,0.049044341,NA,0.004752096,NA,0.256097555,0.145817584,0.012522258,urban,M,92938
9822,NA,NA,0.228148818,0.002376048,0,NA,0.236044551,NA,urban,M,92938
9823,0.636363506,NA,NA,0.011880241,0,0.107526839,0,0.112668709,urban,M,92938
9824,0.517241001,NA,0.041481614,0.011880241,0,0.619999886,NA,0.19543071,urban,H,92938
9825,0.392857075,0.049044341,NA,0.009504192,0,0,0.010353645,0,urban,H,92938
9826,0.699999809,NA,0.082963228,0.040392816,0,NA,0.211083245,0,urban,M,92938
9827,0.571428299,NA,NA,0.002376048,0,0.901638985,0.195438069,NA,urban,M,92938
9828,0.541666508,NA,0.186667204,0.002376048,0,0.059210509,NA,0.025208301,urban,M,92938
9829,0.470588207,NA,0.041481614,NA,0,0.307692289,NA,NA,urban,M,92938
9830,0.733333111,NA,0.020740807,0.007128146,0,0.085526288,0.073455549,0.053958,urban,M,92938
9831,0.22727263,NA,0.518519878,NA,0,0.308218956,0.053817163,0.054280223,urban,M,92938
9832,0.333333254,NA,NA,0.009504192,NA,0.04411763,0.195811047,0,urban,L,92938
9833,NA,NA,0.414816141,0.021384433,0,0.535211086,0.04466159,0.177082233,urban,H,92938
9834,NA,0.049044341,0.020740807,NA,0,0.106951833,0.089259858,NA,urban,M,92938
9835,0.333333254,NA,0.020740807,0.009504192,NA,0,0.052674957,2.02E-02,urban,M,92938
9836,0.639999867,NA,NA,0.014256291,NA,0.529411316,0.087527895,0.162601662,urban,H,92938
9837,0.777777672,0.049044341,NA,0.002376048,0,0.050761402,0,0.029215334,urban,H,92938
9838,0.181818128,NA,0.062222421,NA,0,0.382352829,0.120220238,NA,urban,M,92938
9839,0.346153736,NA,NA,0.009504192,0,0.214285612,0.203137178,0,urban,H,92938
9840,0.67647028,NA,NA,0.411056519,0,0.083636344,0.236138354,0,urban,H,92938
9841,0.625,NA,0.020740807,NA,0,NA,0.204783896,NA,urban,H,92938
9842,0.5,0.539487839,NA,0.019008383,0,0.307692289,0.147431341,0.097646556,urban,L,92938
9843,NA,NA,0.269630432,0.028512582,0,0.309523583,NA,0.06194178,urban,L,92938
9844,0.352941036,NA,0.186667204,NA,0,0,0,0,urban,M,92938
9845,0.342857122,NA,0.020740807,NA,0.045454532,0.195652127,0.077199883,0.0728848,urban,H,92938
9846,0.566666603,NA,NA,0.011880241,0,0.189780951,0.156368309,0.096218047,urban,H,92938
9847,0.25,0.147132993,0.020740807,NA,0,0.104166627,0.026605902,NA,urban,M,92938
9848,0.558823109,0.196177363,0.228148818,NA,NA,0.155555487,NA,NA,urban,H,92938
9849,NA,NA,0.103704035,0.009504192,0,0.234042525,0.034348106,0.144041012,urban,M,92938
9850,0.657142639,NA,NA,0.009504192,0,0.141509414,0.157780928,NA,urban,H,92938
9851,0.681818008,NA,NA,0.002376048,0,0.108695626,0.217725347,0.045851578,urban,H,92938
9852,0.53571415,NA,0.041481614,0.002376048,NA,0.128571391,0,0.057318111,urban,H,92938
9853,0.599999905,0.049044341,NA,0.014256291,0,0.03883493,0.069703697,0,urban,L,92938
9854,0.25,NA,NA,0.030888632,0,0,NA,NA,urban,U,92938
9855,0.857142448,NA,NA,0.002376048,0,0.124031007,NA,0.11103449,urban,H,92938
